Order ID,Waiter's Name
2352,Franz Beckenbauer
2353,Dennis Bergkamp
2354,Lionel Messi
2355,Karl-Heinz Rummenigge
2356,Pelé 
2357,Michel Platini
2358,Peter Schmeichel
2359,Roberto Carlos
2360,Gabriel Batistuta
2361,Peter Schmeichel
2362,Paolo Maldini
2363,Lionel Messi
2364,Alan Shearer
2365,Zinedine Zidane
2366,Ronaldinho Gaúcho
2367,Paolo Maldini
2368,Alan Shearer
2369,Gabriel Batistuta
2370,Dennis Bergkamp
2371,Diego Maradona
2372,Peter Schmeichel
2373,Bobby Charlton
2374,Ronaldo Nazario
2375,Ronaldinho Gaúcho
2376,Cristiano Ronaldo
2377,Alan Shearer
2378,Cristiano Ronaldo
2379,Diego Maradona
2380,Paolo Maldini
2381,Bobby Charlton
2382,Cristiano Ronaldo
2383,Gabriel Batistuta
2384,Peter Schmeichel
2385,Gianluigi Buffon
2386,Roberto Carlos
2387,Edgar Davids
2388,Roberto Baggio
2389,Peter Schmeichel
2390,Bobby Charlton
2391,Diego Maradona
2392,Marco van
2393,Ronaldinho Gaúcho
2394,Ronaldinho Gaúcho
2395,Bobby Charlton
2396,Zinedine Zidane
2397,Hristo Stoichkov
2398,Ronaldinho Gaúcho
2399,Ronaldinho Gaúcho
2400,Edgar Davids
2401,Dennis Bergkamp
2402,Gabriel Batistuta
2403,Ronaldinho Gaúcho
2404,Dennis Bergkamp
2405,Javier Zanetti
2406,Pelé 
2407,Roberto Carlos
2408,Pelé 
2409,Ronaldo Nazario
2410,Bobby Charlton
2411,Hristo Stoichkov
2412,Gary Lineker
2413,Lionel Messi
2414,Javier Zanetti
2415,Lionel Messi
2416,Peter Schmeichel
2417,Pelé 
2418,Gary Lineker
2419,Dennis Bergkamp
2420,Javier Zanetti
2421,Gianluigi Buffon
2422,Pelé 
2423,Ronaldinho Gaúcho
2424,Gary Lineker
2425,Lionel Messi
2426,Ronaldinho Gaúcho
2427,Gianluigi Buffon
2428,Dennis Bergkamp
2429,Michel Platini
2430,Roberto Baggio
2431,Gabriel Batistuta
2432,Gabriel Batistuta
2433,Paolo Maldini
2434,Kaká 
2435,Luís Figo
2436,Zinedine Zidane
2437,Gabriel Batistuta
2438,Bobby Charlton
2439,Roberto Baggio
2440,Roberto Carlos
2441,Bobby Charlton
2442,Kaká 
2443,Michel Platini
2444,Javier Zanetti
2445,Peter Schmeichel
2446,Roberto Carlos
2447,Roberto Baggio
2448,Bobby Charlton
2449,Hristo Stoichkov
2450,Roberto Carlos
2451,Pelé 
2452,Kaká 
2453,George Weah
2454,Luís Figo
2455,Karl-Heinz Rummenigge
2456,Luís Figo
2457,Lionel Messi
2458,Alan Shearer
2459,Alan Shearer
2460,Pelé 
2461,Roberto Carlos
2462,Ronaldo Nazario
2463,Ronaldinho Gaúcho
2464,Roberto Baggio
2465,George Weah
2466,Marco van
2467,Edgar Davids
2468,Gabriel Batistuta
2469,Diego Maradona
2470,Ronaldo Nazario
2471,Alan Shearer
2472,Luís Figo
2473,Gabriel Batistuta
2474,Luís Figo
2475,Bobby Charlton
2476,Alan Shearer
2477,Paolo Maldini
2478,Gianluigi Buffon
2479,Michel Platini
2480,Pelé 
2481,Paolo Maldini
2482,Diego Maradona
2483,Dennis Bergkamp
2484,Edgar Davids
2485,Ronaldinho Gaúcho
2486,Zinedine Zidane
2487,Roberto Carlos
2488,Peter Schmeichel
2489,Zinedine Zidane
2490,Marco van
2491,Roberto Baggio
2492,Zinedine Zidane
2493,Jürgen Klinsmann
2494,Javier Zanetti
2495,Franz Beckenbauer
2496,Roberto Carlos
2497,Gianluigi Buffon
2498,Marco van
2499,Hristo Stoichkov
2500,Paolo Maldini
2501,Edgar Davids
2502,Dennis Bergkamp
2503,Lionel Messi
2504,Jürgen Klinsmann
2505,Pelé 
2506,Javier Zanetti
2507,Javier Zanetti
2508,Karl-Heinz Rummenigge
2509,Bobby Charlton
2510,Roberto Baggio
2511,Peter Schmeichel
2512,Bobby Charlton
2513,Pelé 
2514,Lionel Messi
2515,Luís Figo
2516,Marco van
2517,Luís Figo
2518,Michel Platini
2519,Ronaldo Nazario
2520,Kaká 
2521,Franz Beckenbauer
2522,Ronaldinho Gaúcho
2523,Ronaldinho Gaúcho
2524,Dennis Bergkamp
2525,Karl-Heinz Rummenigge
2526,Gabriel Batistuta
2527,Javier Zanetti
2528,Roberto Baggio
2529,Luís Figo
2530,Luís Figo
2531,Javier Zanetti
2532,Gary Lineker
2533,George Weah
2534,Cristiano Ronaldo
2535,Ronaldinho Gaúcho
2536,Jürgen Klinsmann
2537,Gary Lineker
2538,Pelé 
2539,Roberto Baggio
2540,Gianluigi Buffon
2541,Javier Zanetti
2542,George Weah
2543,Gianluigi Buffon
2544,Hristo Stoichkov
2545,George Weah
2546,Karl-Heinz Rummenigge
2547,Luís Figo
2548,Marco van
2549,Peter Schmeichel
2550,Roberto Carlos
2551,Alan Shearer
2552,Lionel Messi
2553,Paolo Maldini
2554,Roberto Baggio
2555,Edgar Davids
2556,Diego Maradona
2557,George Weah
2558,Kaká 
2559,Paolo Maldini
2560,Roberto Carlos
2561,Dennis Bergkamp
2562,Michel Platini
2563,Zinedine Zidane
2564,Paolo Maldini
2565,Ronaldinho Gaúcho
2566,Gary Lineker
2567,Roberto Carlos
2568,Paolo Maldini
2569,Karl-Heinz Rummenigge
2570,Roberto Carlos
2571,Gary Lineker
2572,Edgar Davids
2573,Roberto Baggio
2574,Gabriel Batistuta
2575,Peter Schmeichel
2576,Jürgen Klinsmann
2577,Franz Beckenbauer
2578,Javier Zanetti
2579,Lionel Messi
2580,Franz Beckenbauer
2581,Ronaldo Nazario
2582,Marco van
2583,Diego Maradona
2584,Gary Lineker
2585,Cristiano Ronaldo
2586,Roberto Carlos
2587,Gary Lineker
2588,Dennis Bergkamp
2589,Marco van
2590,Peter Schmeichel
2591,Karl-Heinz Rummenigge
2592,Lionel Messi
2593,George Weah
2594,Roberto Baggio
2595,George Weah
2596,Pelé 
2597,Cristiano Ronaldo
2598,Roberto Baggio
2599,Hristo Stoichkov
2600,Cristiano Ronaldo
2601,Marco van
2602,Roberto Carlos
2603,Paolo Maldini
2604,Bobby Charlton
2605,Dennis Bergkamp
2606,Paolo Maldini
2607,Roberto Baggio
2608,Pelé 
2609,Diego Maradona
2610,Marco van
2611,Roberto Baggio
2612,Alan Shearer
2613,Ronaldo Nazario
2614,Zinedine Zidane
2615,George Weah
2616,Ronaldinho Gaúcho
2617,Roberto Carlos
2618,Luís Figo
2619,Pelé 
2620,Gabriel Batistuta
2621,Gary Lineker
2622,Dennis Bergkamp
2623,Bobby Charlton
2624,Marco van
2625,Paolo Maldini
2626,Marco van
2627,Bobby Charlton
2628,Ronaldo Nazario
2629,Gabriel Batistuta
2630,Marco van
2631,Jürgen Klinsmann
2632,Alan Shearer
2633,Zinedine Zidane
2634,Gianluigi Buffon
2635,George Weah
2636,Kaká 
2637,Ronaldo Nazario
2638,Diego Maradona
2639,Luís Figo
2640,Hristo Stoichkov
2641,Dennis Bergkamp
2642,Gabriel Batistuta
2643,Hristo Stoichkov
2644,Alan Shearer
2645,Gabriel Batistuta
2646,Karl-Heinz Rummenigge
2647,George Weah
2648,Edgar Davids
2649,Alan Shearer
2650,Bobby Charlton
2651,Edgar Davids
2652,Lionel Messi
2653,Lionel Messi
2654,Javier Zanetti
2655,Michel Platini
2656,Zinedine Zidane
2657,George Weah
2658,Franz Beckenbauer
2659,Michel Platini
2660,Zinedine Zidane
2661,Ronaldo Nazario
2662,Michel Platini
2663,Jürgen Klinsmann
2664,Zinedine Zidane
2665,Edgar Davids
2666,Marco van
2667,Michel Platini
2668,Ronaldinho Gaúcho
2669,Karl-Heinz Rummenigge
2670,George Weah
2671,Zinedine Zidane
2672,Gianluigi Buffon
2673,Javier Zanetti
2674,Peter Schmeichel
2675,Gabriel Batistuta
2676,Alan Shearer
2677,Ronaldinho Gaúcho
2678,Dennis Bergkamp
2679,Diego Maradona
2680,Marco van
2681,Bobby Charlton
2682,Michel Platini
2683,Kaká 
2684,Bobby Charlton
2685,Marco van
2686,Karl-Heinz Rummenigge
2687,Javier Zanetti
2688,Hristo Stoichkov
2689,Michel Platini
2690,Jürgen Klinsmann
2691,Roberto Carlos
2692,George Weah
2693,Roberto Baggio
2694,Dennis Bergkamp
2695,Paolo Maldini
2696,Javier Zanetti
2697,Gabriel Batistuta
2698,Ronaldinho Gaúcho
2699,Marco van
2700,Marco van
2701,Michel Platini
2702,Alan Shearer
2703,Bobby Charlton
2704,Roberto Baggio
2705,Karl-Heinz Rummenigge
2706,Pelé 
2707,Edgar Davids
2708,Jürgen Klinsmann
2709,Luís Figo
2710,Kaká 
2711,Zinedine Zidane
2712,Michel Platini
2713,Franz Beckenbauer
2714,Hristo Stoichkov
2715,Zinedine Zidane
2716,Dennis Bergkamp
2717,Edgar Davids
2718,Ronaldinho Gaúcho
2719,Roberto Baggio
2720,Paolo Maldini
2721,Ronaldinho Gaúcho
2722,Karl-Heinz Rummenigge
2723,Peter Schmeichel
2724,Gary Lineker
2725,Alan Shearer
2726,Roberto Carlos
2727,Edgar Davids
2728,Roberto Carlos
2729,Pelé 
2730,Roberto Carlos
2731,Ronaldinho Gaúcho
2732,Lionel Messi
2733,Gabriel Batistuta
2734,Karl-Heinz Rummenigge
2735,Karl-Heinz Rummenigge
2736,Hristo Stoichkov
2737,Kaká 
2738,Ronaldo Nazario
2739,Michel Platini
2740,Hristo Stoichkov
2741,Bobby Charlton
2742,Marco van
2743,Diego Maradona
2744,Franz Beckenbauer
2745,Gianluigi Buffon
2746,Franz Beckenbauer
2747,Paolo Maldini
2748,Michel Platini
2749,Karl-Heinz Rummenigge
2750,Dennis Bergkamp
2751,Karl-Heinz Rummenigge
2752,Peter Schmeichel
2753,Gary Lineker
2754,Michel Platini
2755,Bobby Charlton
2756,Dennis Bergkamp
2757,Edgar Davids
2758,Marco van
2759,Franz Beckenbauer
2760,Bobby Charlton
2761,Roberto Carlos
2762,Paolo Maldini
2763,Cristiano Ronaldo
2764,Paolo Maldini
2765,Diego Maradona
2766,Ronaldinho Gaúcho
2767,Kaká 
2768,Bobby Charlton
2769,Jürgen Klinsmann
2770,Ronaldinho Gaúcho
2771,Cristiano Ronaldo
2772,Luís Figo
2773,George Weah
2774,Roberto Carlos
2775,Gary Lineker
2776,Ronaldinho Gaúcho
2777,Paolo Maldini
2778,Gary Lineker
2779,Paolo Maldini
2780,Pelé 
2781,Marco van
2782,Luís Figo
2783,Jürgen Klinsmann
2784,Diego Maradona
2785,Karl-Heinz Rummenigge
2786,Ronaldinho Gaúcho
2787,Gary Lineker
2788,Ronaldinho Gaúcho
2789,Lionel Messi
2790,Michel Platini
2791,Cristiano Ronaldo
2792,Roberto Baggio
2793,Gabriel Batistuta
2794,Roberto Baggio
2795,Peter Schmeichel
2796,Bobby Charlton
2797,Bobby Charlton
2798,Dennis Bergkamp
2799,Ronaldinho Gaúcho
2800,Edgar Davids
2801,Diego Maradona
2802,Jürgen Klinsmann
2803,Javier Zanetti
2804,Gary Lineker
2805,Kaká 
2806,Michel Platini
2807,Peter Schmeichel
2808,Gianluigi Buffon
2809,Pelé 
2810,Hristo Stoichkov
2811,Ronaldo Nazario
2812,Roberto Carlos
2813,Ronaldo Nazario
2814,Gianluigi Buffon
2815,Diego Maradona
2816,Peter Schmeichel
2817,Marco van
2818,Hristo Stoichkov
2819,Lionel Messi
2820,Alan Shearer
2821,Gary Lineker
2822,Michel Platini
2823,Roberto Carlos
2824,Dennis Bergkamp
2825,Diego Maradona
2826,Peter Schmeichel
2827,Kaká 
2828,Gabriel Batistuta
2829,Ronaldinho Gaúcho
2830,Jürgen Klinsmann
2831,Ronaldo Nazario
2832,Gabriel Batistuta
2833,Dennis Bergkamp
2834,Dennis Bergkamp
2835,Ronaldo Nazario
2836,Ronaldinho Gaúcho
2837,Karl-Heinz Rummenigge
2838,Franz Beckenbauer
2839,Kaká 
2840,Luís Figo
2841,Jürgen Klinsmann
2842,Michel Platini
2843,Michel Platini
2844,Alan Shearer
2845,Luís Figo
2846,Michel Platini
2847,Ronaldo Nazario
2848,Lionel Messi
2849,Roberto Carlos
2850,Javier Zanetti
2851,Marco van
2852,Gianluigi Buffon
2853,Pelé 
2854,George Weah
2855,Pelé 
2856,Zinedine Zidane
2857,Gary Lineker
2858,Gary Lineker
2859,Marco van
2860,Gianluigi Buffon
2861,Bobby Charlton
2862,Michel Platini
2863,Roberto Baggio
2864,Paolo Maldini
2865,George Weah
2866,Pelé 
2867,Roberto Carlos
2868,Roberto Baggio
2869,Paolo Maldini
2870,Franz Beckenbauer
2871,Gary Lineker
2872,Marco van
2873,Edgar Davids
2874,Roberto Baggio
2875,Diego Maradona
2876,Karl-Heinz Rummenigge
2877,Zinedine Zidane
2878,Marco van
2879,Alan Shearer
2880,Gabriel Batistuta
2881,Ronaldinho Gaúcho
2882,Karl-Heinz Rummenigge
2883,Gianluigi Buffon
2884,Roberto Baggio
2885,Peter Schmeichel
2886,Zinedine Zidane
2887,Lionel Messi
2888,Roberto Carlos
2889,Zinedine Zidane
2890,Marco van
2891,Gary Lineker
2892,Roberto Baggio
2893,Ronaldinho Gaúcho
2894,Javier Zanetti
2895,Diego Maradona
2896,Roberto Carlos
2897,Peter Schmeichel
2898,Marco van
2899,Kaká 
2900,Alan Shearer
2901,Paolo Maldini
2902,Roberto Carlos
2903,Edgar Davids
2904,Lionel Messi
2905,Jürgen Klinsmann
2906,Cristiano Ronaldo
2907,Hristo Stoichkov
2908,Jürgen Klinsmann
2909,Pelé 
2910,Luís Figo
2911,Ronaldo Nazario
2912,Hristo Stoichkov
2913,Michel Platini
2914,Paolo Maldini
2915,Kaká 
2916,Cristiano Ronaldo
2917,Ronaldo Nazario
2918,Gabriel Batistuta
2919,Roberto Baggio
2920,Javier Zanetti
2921,Roberto Baggio
2922,Marco van
2923,Pelé 
2924,Jürgen Klinsmann
2925,Alan Shearer
2926,Bobby Charlton
2927,Javier Zanetti
2928,Roberto Baggio
2929,Roberto Carlos
2930,Zinedine Zidane
2931,Gabriel Batistuta
2932,Gary Lineker
2933,Pelé 
2934,Peter Schmeichel
2935,George Weah
2936,Michel Platini
2937,Paolo Maldini
2938,Bobby Charlton
2939,Luís Figo
2940,Gabriel Batistuta
2941,Paolo Maldini
2942,Bobby Charlton
2943,George Weah
2944,Karl-Heinz Rummenigge
2945,Roberto Baggio
2946,Lionel Messi
2947,Gianluigi Buffon
2948,Dennis Bergkamp
2949,Gabriel Batistuta
2950,Roberto Carlos
2951,Javier Zanetti
2952,Paolo Maldini
2953,Gabriel Batistuta
2954,Peter Schmeichel
2955,Zinedine Zidane
2956,Franz Beckenbauer
2957,Kaká 
2958,Karl-Heinz Rummenigge
2959,Lionel Messi
2960,Karl-Heinz Rummenigge
2961,Alan Shearer
2962,Gary Lineker
2963,Javier Zanetti
2964,Ronaldinho Gaúcho
2965,Pelé 
2966,Karl-Heinz Rummenigge
2967,Roberto Baggio
2968,Peter Schmeichel
2969,Michel Platini
2970,Javier Zanetti
2971,Gabriel Batistuta
2972,Roberto Baggio
2973,Hristo Stoichkov
2974,Hristo Stoichkov
2975,Diego Maradona
2976,Michel Platini
2977,Diego Maradona
2978,Hristo Stoichkov
2979,Gary Lineker
2980,Hristo Stoichkov
2981,Pelé 
2982,Cristiano Ronaldo
2983,Diego Maradona
2984,Karl-Heinz Rummenigge
2985,Hristo Stoichkov
2986,Gianluigi Buffon
2987,Javier Zanetti
2988,Lionel Messi
2989,George Weah
2990,Marco van
2991,Paolo Maldini
2992,Lionel Messi
2993,Kaká 
2994,Jürgen Klinsmann
2995,Zinedine Zidane
2996,Marco van
2997,Michel Platini
2998,Lionel Messi
2999,Ronaldinho Gaúcho
3000,Karl-Heinz Rummenigge
3001,Luís Figo
3002,Marco van
3003,Edgar Davids
3004,Jürgen Klinsmann
3005,Roberto Baggio
3006,Alan Shearer
3007,Bobby Charlton
3008,Luís Figo
3009,Gary Lineker
3010,Ronaldinho Gaúcho
3011,Alan Shearer
3012,Luís Figo
3013,Paolo Maldini
3014,Ronaldo Nazario
3015,Javier Zanetti
3016,Alan Shearer
3017,Hristo Stoichkov
3018,Roberto Baggio
3019,Ronaldinho Gaúcho
3020,Diego Maradona
3021,Ronaldo Nazario
3022,Diego Maradona
3023,Ronaldo Nazario
3024,Alan Shearer
3025,Cristiano Ronaldo
3026,Karl-Heinz Rummenigge
3027,Cristiano Ronaldo
3028,Marco van
3029,Gary Lineker
3030,Dennis Bergkamp
3031,Luís Figo
3032,Gianluigi Buffon
3033,Alan Shearer
3034,Hristo Stoichkov
3035,Franz Beckenbauer
3036,Michel Platini
3037,Ronaldo Nazario
3038,Alan Shearer
3039,Roberto Baggio
3040,Roberto Carlos
3041,Roberto Carlos
3042,Pelé 
3043,Luís Figo
3044,Lionel Messi
3045,Karl-Heinz Rummenigge
3046,Ronaldinho Gaúcho
3047,Luís Figo
3048,Hristo Stoichkov
3049,George Weah
3050,Roberto Carlos
3051,Luís Figo
3052,Ronaldo Nazario
3053,Cristiano Ronaldo
3054,Gianluigi Buffon
3055,Luís Figo
3056,Bobby Charlton
3057,Roberto Baggio
3058,Gary Lineker
3059,Zinedine Zidane
3060,Jürgen Klinsmann
3061,Roberto Carlos
3062,George Weah
3063,Kaká 
3064,Michel Platini
3065,Javier Zanetti
3066,Karl-Heinz Rummenigge
3067,Kaká 
3068,Peter Schmeichel
3069,Cristiano Ronaldo
3070,Pelé 
3071,Javier Zanetti
3072,Marco van
3073,Michel Platini
3074,Jürgen Klinsmann
3075,Cristiano Ronaldo
3076,Gary Lineker
3077,George Weah
3078,Franz Beckenbauer
3079,Gary Lineker
3080,George Weah
3081,Bobby Charlton
3082,Roberto Baggio
3083,Edgar Davids
3084,Jürgen Klinsmann
3085,George Weah
3086,Luís Figo
3087,Peter Schmeichel
3088,Gianluigi Buffon
3089,Javier Zanetti
3090,Marco van
3091,Gary Lineker
3092,Luís Figo
3093,Diego Maradona
3094,Cristiano Ronaldo
3095,Javier Zanetti
3096,Peter Schmeichel
3097,Peter Schmeichel
3098,Cristiano Ronaldo
3099,Dennis Bergkamp
3100,Bobby Charlton
3101,Kaká 
3102,Edgar Davids
3103,Karl-Heinz Rummenigge
3104,Paolo Maldini
3105,Jürgen Klinsmann
3106,Luís Figo
3107,Pelé 
3108,Bobby Charlton
3109,Luís Figo
3110,Peter Schmeichel
3111,Karl-Heinz Rummenigge
3112,Bobby Charlton
3113,Marco van
3114,Peter Schmeichel
3115,Ronaldinho Gaúcho
3116,Gabriel Batistuta
3117,Bobby Charlton
3118,Ronaldo Nazario
3119,Gianluigi Buffon
3120,Javier Zanetti
3121,Roberto Baggio
3122,Gary Lineker
3123,Bobby Charlton
3124,Franz Beckenbauer
3125,Cristiano Ronaldo
3126,Dennis Bergkamp
3127,Edgar Davids
3128,Roberto Carlos
3129,Karl-Heinz Rummenigge
3130,Franz Beckenbauer
3131,Diego Maradona
3132,Gary Lineker
3133,Ronaldinho Gaúcho
3134,Jürgen Klinsmann
3135,Dennis Bergkamp
3136,George Weah
3137,Cristiano Ronaldo
3138,Hristo Stoichkov
3139,Gary Lineker
3140,Pelé 
3141,Diego Maradona
3142,Peter Schmeichel
3143,Peter Schmeichel
3144,Alan Shearer
3145,Cristiano Ronaldo
3146,Gabriel Batistuta
3147,Luís Figo
3148,Paolo Maldini
3149,Luís Figo
3150,Zinedine Zidane
3151,Luís Figo
3152,Karl-Heinz Rummenigge
3153,Ronaldo Nazario
3154,Hristo Stoichkov
3155,Roberto Baggio
3156,Zinedine Zidane
3157,Gabriel Batistuta
3158,Ronaldo Nazario
3159,Peter Schmeichel
3160,Zinedine Zidane
3161,Ronaldo Nazario
3162,Gianluigi Buffon
3163,Roberto Baggio
3164,Kaká 
3165,Gabriel Batistuta
3166,Gary Lineker
3167,Marco van
3168,Zinedine Zidane
3169,Edgar Davids
3170,Ronaldinho Gaúcho
3171,Pelé 
3172,Javier Zanetti
3173,Edgar Davids
3174,Dennis Bergkamp
3175,Edgar Davids
3176,Karl-Heinz Rummenigge
3177,George Weah
3178,Javier Zanetti
3179,Zinedine Zidane
3180,Gabriel Batistuta
3181,Bobby Charlton
3182,Peter Schmeichel
3183,Dennis Bergkamp
3184,Diego Maradona
3185,Gabriel Batistuta
3186,Roberto Baggio
3187,Dennis Bergkamp
3188,Paolo Maldini
3189,Zinedine Zidane
3190,Gabriel Batistuta
3191,Kaká 
3192,Kaká 
3193,Roberto Baggio
3194,Bobby Charlton
3195,Michel Platini
3196,Bobby Charlton
3197,Kaká 
3198,Lionel Messi
3199,Ronaldo Nazario
3200,Roberto Carlos
3201,Alan Shearer
3202,George Weah
3203,Edgar Davids
3204,George Weah
3205,Gary Lineker
3206,Edgar Davids
3207,Franz Beckenbauer
3208,Edgar Davids
3209,Gianluigi Buffon
3210,Paolo Maldini
3211,Paolo Maldini
3212,Lionel Messi
3213,Franz Beckenbauer
3214,Roberto Baggio
3215,Jürgen Klinsmann
3216,Kaká 
3217,Roberto Baggio
3218,Luís Figo
3219,Roberto Baggio
3220,Hristo Stoichkov
3221,Hristo Stoichkov
3222,Roberto Baggio
3223,Zinedine Zidane
3224,Diego Maradona
3225,Michel Platini
3226,Peter Schmeichel
3227,Jürgen Klinsmann
3228,Gabriel Batistuta
3229,Gianluigi Buffon
3230,Kaká 
3231,Edgar Davids
3232,Ronaldinho Gaúcho
3233,Roberto Carlos
3234,Ronaldo Nazario
3235,Pelé 
3236,Roberto Carlos
3237,Roberto Baggio
3238,Paolo Maldini
3239,Ronaldinho Gaúcho
3240,Cristiano Ronaldo
3241,Ronaldo Nazario
3242,Roberto Carlos
3243,Ronaldinho Gaúcho
3244,Zinedine Zidane
3245,Michel Platini
3246,Ronaldinho Gaúcho
3247,Javier Zanetti
3248,Roberto Carlos
3249,Gary Lineker
3250,Michel Platini
3251,George Weah
3252,Michel Platini
3253,Zinedine Zidane
3254,Gianluigi Buffon
3255,Peter Schmeichel
3256,Pelé 
3257,Paolo Maldini
3258,Javier Zanetti
3259,Karl-Heinz Rummenigge
3260,Hristo Stoichkov
3261,Paolo Maldini
3262,Bobby Charlton
3263,Luís Figo
3264,Karl-Heinz Rummenigge
3265,Michel Platini
3266,Jürgen Klinsmann
3267,Edgar Davids
3268,Karl-Heinz Rummenigge
3269,Lionel Messi
3270,Hristo Stoichkov
3271,Zinedine Zidane
3272,Zinedine Zidane
3273,Hristo Stoichkov
3274,Ronaldinho Gaúcho
3275,Roberto Carlos
3276,Karl-Heinz Rummenigge
3277,Kaká 
3278,Lionel Messi
3279,Jürgen Klinsmann
3280,Jürgen Klinsmann
3281,Michel Platini
3282,Ronaldinho Gaúcho
3283,Kaká 
3284,Edgar Davids
3285,George Weah
3286,Gary Lineker
3287,Alan Shearer
3288,Michel Platini
3289,Gabriel Batistuta
3290,Michel Platini
3291,Dennis Bergkamp
3292,Lionel Messi
3293,Bobby Charlton
3294,Bobby Charlton
3295,Peter Schmeichel
3296,Karl-Heinz Rummenigge
3297,Lionel Messi
3298,Pelé 
3299,Diego Maradona
3300,Karl-Heinz Rummenigge
3301,Roberto Carlos
3302,George Weah
3303,Edgar Davids
3304,Gary Lineker
3305,Karl-Heinz Rummenigge
3306,Roberto Baggio
3307,Jürgen Klinsmann
3308,Michel Platini
3309,George Weah
3310,Bobby Charlton
3311,Franz Beckenbauer
3312,George Weah
3313,Karl-Heinz Rummenigge
3314,Hristo Stoichkov
3315,Bobby Charlton
3316,Gabriel Batistuta
3317,Kaká 
3318,Diego Maradona
3319,Paolo Maldini
3320,Ronaldo Nazario
3321,Roberto Carlos
3322,Alan Shearer
3323,Marco van
3324,Gianluigi Buffon
3325,Karl-Heinz Rummenigge
3326,Ronaldo Nazario
3327,Zinedine Zidane
3328,Roberto Carlos
3329,Pelé 
3330,Alan Shearer
3331,Karl-Heinz Rummenigge
3332,Alan Shearer
3333,Diego Maradona
3334,Marco van
3335,Marco van
3336,George Weah
3337,Javier Zanetti
3338,Gianluigi Buffon
3339,Javier Zanetti
3340,Diego Maradona
3341,Ronaldo Nazario
3342,Peter Schmeichel
3343,Paolo Maldini
3344,Jürgen Klinsmann
3345,Diego Maradona
3346,Ronaldo Nazario
3347,Pelé 
3348,Luís Figo
3349,Jürgen Klinsmann
3350,Franz Beckenbauer
3351,Lionel Messi
3352,Gabriel Batistuta
3353,Roberto Baggio
3354,Pelé 
3355,Peter Schmeichel
3356,Roberto Carlos
3357,Ronaldinho Gaúcho
3358,Gianluigi Buffon
3359,Lionel Messi
3360,Roberto Carlos
3361,Kaká 
3362,Pelé 
3363,Paolo Maldini
3364,Marco van
3365,Javier Zanetti
3366,Gary Lineker
3367,Jürgen Klinsmann
3368,Roberto Carlos
3369,Peter Schmeichel
3370,Luís Figo
3371,Roberto Carlos
3372,Peter Schmeichel
3373,Lionel Messi
3374,Ronaldinho Gaúcho
3375,Hristo Stoichkov
3376,Diego Maradona
3377,Paolo Maldini
3378,Hristo Stoichkov
3379,Bobby Charlton
3380,Peter Schmeichel
3381,Gabriel Batistuta
3382,Javier Zanetti
3383,Pelé 
3384,Edgar Davids
3385,Javier Zanetti
3386,Bobby Charlton
3387,Javier Zanetti
3388,Peter Schmeichel
3389,Bobby Charlton
3390,Ronaldo Nazario
3391,Javier Zanetti
3392,Peter Schmeichel
3393,Roberto Carlos
3394,Lionel Messi
3395,Lionel Messi
3396,Marco van
3397,Lionel Messi
3398,Marco van
3399,Kaká 
3400,Cristiano Ronaldo
3401,Roberto Baggio
3402,Luís Figo
3403,Karl-Heinz Rummenigge
3404,Diego Maradona
3405,George Weah
3406,Gary Lineker
3407,Roberto Baggio
3408,Edgar Davids
3409,Ronaldo Nazario
3410,Jürgen Klinsmann
3411,Alan Shearer
3412,Gary Lineker
3413,Franz Beckenbauer
3414,Franz Beckenbauer
3415,Roberto Baggio
3416,Cristiano Ronaldo
3417,Alan Shearer
3418,Cristiano Ronaldo
3419,Michel Platini
3420,Pelé 
3421,Karl-Heinz Rummenigge
3422,Pelé 
3423,Roberto Baggio
3424,Diego Maradona
3425,Zinedine Zidane
3426,Marco van
3427,Diego Maradona
3428,Jürgen Klinsmann
3429,Ronaldinho Gaúcho
3430,Ronaldinho Gaúcho
3431,Roberto Baggio
3432,Bobby Charlton
3433,Lionel Messi
3434,Ronaldinho Gaúcho
3435,Edgar Davids
3436,Zinedine Zidane
3437,Kaká 
3438,Marco van
3439,Gianluigi Buffon
3440,Peter Schmeichel
3441,Lionel Messi
3442,Zinedine Zidane
3443,Paolo Maldini
3444,Cristiano Ronaldo
3445,Zinedine Zidane
3446,Luís Figo
3447,Franz Beckenbauer
3448,Javier Zanetti
3449,Zinedine Zidane
3450,Dennis Bergkamp
3451,Cristiano Ronaldo
3452,Edgar Davids
3453,Marco van
3454,Franz Beckenbauer
3455,Lionel Messi
3456,Jürgen Klinsmann
3457,Kaká 
3458,Gabriel Batistuta
3459,Ronaldinho Gaúcho
3460,Roberto Baggio
3461,Alan Shearer
3462,Pelé 
3463,Luís Figo
3464,Ronaldo Nazario
3465,Gary Lineker
3466,Lionel Messi
3467,Ronaldo Nazario
3468,Edgar Davids
3469,Diego Maradona
3470,Ronaldo Nazario
3471,Gabriel Batistuta
3472,Alan Shearer
3473,Roberto Baggio
3474,Michel Platini
3475,Gary Lineker
3476,Gabriel Batistuta
3477,Dennis Bergkamp
3478,Javier Zanetti
3479,Peter Schmeichel
3480,Gabriel Batistuta
3481,Franz Beckenbauer
3482,George Weah
3483,Paolo Maldini
3484,Bobby Charlton
3485,Javier Zanetti
3486,Gabriel Batistuta
3487,Edgar Davids
3488,Gabriel Batistuta
3489,Gabriel Batistuta
3490,Kaká 
